DSM_No	Name	Recommended_T_(C)	Domain
21655	Mobiluncus_curtisii_subsp._holmesii	37	Bacteria
2710	Mobiluncus_mulieris	37	Bacteria
25311	Mobiluncus_mulieris	37	Bacteria
45201	Modestobacter_marinus	28	Bacteria
44402	Modestobacter_multiseptatus	20	Bacteria
44404	Modestobacter_multiseptatus	20	Bacteria
44405	Modestobacter_multiseptatus	20	Bacteria
44406	Modestobacter_multiseptatus	20	Bacteria
45764	Modestobacter_roseus	28	Bacteria
44510	Modestobacter_sp.	28	Bacteria
16678	Modestobacter_versicolor	28	Bacteria
5076	Moellerella_wisconsensis	37	Bacteria
3998	Mogibacterium_timidum	37	Bacteria
2024	Monacrosporium_eudermatum	24	Fungi
6914	Monascus_pilosus	25	Fungi
1379	Monascus_purpureus	28	Fungi
1603	Monascus_purpureus	28	Fungi
1604	Monascus_purpureus	28	Fungi
1561	Monascus_ruber	28	Fungi
62748	Monascus_ruber	28	Fungi
1362	Monilia_brunnea	24	Fungi
3560	Monilia_pruinosa	22	Fungi
3551	Moniliella_acetoabutens	22	Fungi
2400	Moniliella_suaveolens	24	Fungi
2552	Moniliella_suaveolens_var._nigra	24	Fungi
2677	Monilinia_fructigena	25	Fungi
2678	Monilinia_fructigena	24	Fungi
4268	Moniliophthora_perniciosa	25	Fungi
4269	Moniliophthora_perniciosa	25	Fungi
62750	Monodictys_nigrosperma	22	Fungi
62751	Monostichella_robergei	22	Fungi
11254	Moorella_glycerini	60	Bacteria
23265	Moorella_humiferrea	65	Bacteria
14980	Moorella_mulderi	62	Bacteria
26217	Moorella_stamsii	60	Bacteria
6867	Moorella_thermoacetica	60	Bacteria
11768	Moorella_thermoacetica	60	Bacteria
21394	Moorella_thermoacetica	60	Bacteria
521	Moorella_thermoacetica	55	Bacteria
2955	Moorella_thermoacetica	55	Bacteria
12797	Moorella_thermoacetica	55	Bacteria
12993	Moorella_thermoacetica	55	Bacteria
7417	Moorella_thermoautotrophica	60	Bacteria
1974	Moorella_thermoautotrophica	55	Bacteria
6999	Moraxella_atlantae	37	Bacteria
14165	Moraxella_boevrei	37	Bacteria
6329	Moraxella_bovis	37	Bacteria
46335	Moraxella_bovis	37	Bacteria
6328	Moraxella_bovis	30	Bacteria
21142	Moraxella_bovoculi	37	Bacteria
18277	Moraxella_canis	37	Bacteria
19149	Moraxella_caprae	37	Bacteria
9143	Moraxella_catarrhalis	37	Bacteria
11994	Moraxella_catarrhalis	37	Bacteria
23336	Moraxella_caviae	37	Bacteria
21768	Moraxella_cuniculi	37	Bacteria
18027	Moraxella_equi	30	Bacteria
18052	Moraxella_lacunata	30	Bacteria
19150	Moraxella_lincolnii	37	Bacteria
6327	Moraxella_nonliquefaciens	37	Bacteria
6360	Moraxella_nonliquefaciens	37	Bacteria
17235	Moraxella_oblonga	37	Bacteria
6359	Moraxella_osloensis	37	Bacteria
6998	Moraxella_osloensis	30	Bacteria
30536	Moraxella_osloensis	28	Bacteria
30914	Moraxella_osloensis	28	Bacteria
18075	Moraxella_ovis	30	Bacteria
22804	Moraxella_pluranimalium	37	Bacteria
25326	Moraxella_porci	37	Bacteria
10461	Morchella_angusticeps	25	Fungi
10462	Morchella_angusticeps	25	Fungi
10464	Morchella_conica	25	Fungi
10480	Morchella_conica	25	Fungi
10481	Morchella_conica	25	Fungi
10458	Morchella_crassipes	25	Fungi
10459	Morchella_crassipes	25	Fungi
10371	Morchella_crassipes	23	Fungi
10482	Morchella_elata	25	Fungi
10372	Morchella_esculenta	25	Fungi
10373	Morchella_esculenta	25	Fungi
10374	Morchella_esculenta	25	Fungi
10375	Morchella_esculenta	25	Fungi
10385	Morchella_esculenta	25	Fungi
10433	Morchella_esculenta	23	Fungi
10456	Morchella_esculenta	23	Fungi
10370	Morchella_esculenta	22	Fungi
10471	Morchella_spongiola	25	Fungi
10472	Morchella_spongiola	25	Fungi
10463	Morchella_spongiola	23	Fungi
6675	Morganella_morganii_subsp._morganii	37	Bacteria
30117	Morganella_morganii_subsp._morganii	37	Bacteria
30164	Morganella_morganii_subsp._morganii	37	Bacteria
46262	Morganella_morganii_subsp._morganii	37	Bacteria
14850	Morganella_morganii_subsp._sibonii	37	Bacteria
17886	Morganella_psychrotolerans	28	Bacteria
23760	Moritella_dasanensis	10	Bacteria
14879	Moritella_japonica	10	Bacteria
12565	Moritella_sp.	5	Bacteria
25798	Moritella_viscosa	15	Bacteria
24335	Morococcus_cerebrosus	37	Bacteria
1414	Mortierella_isabellina	24	Fungi
1212	Mortierella_polycephala	24	Fungi
62752	Mortierella_ramanniana	24	Fungi
3154	Mortierella_vinacea	30	Fungi
842	Mortierella_zonata	24	Fungi
19659	Moryella_indoligenes	37	Bacteria
45328	Motilibacter_peucedani	28	Bacteria
45622	Motilibacter_rhizosphaerae	28	Bacteria
70883	Mrakia_frigida	15	Fungi
4634	Mrakia_frigida	12	Fungi
4635	Mrakia_frigida	12	Fungi
70882	Mrakia_gelida	15	Fungi
21094	Mrakiella_cryoconiti	15	Fungi
18602	Mucilaginibacter_gracilis	25	Bacteria
19975	Mucilaginibacter_oryzae	28	Bacteria
18603	Mucilaginibacter_paludis	25	Bacteria
2190	Mucor_amphibiorum	25	Fungi
1175	Mucor_circinelloides	25	Fungi
1191	Mucor_circinelloides	24	Fungi
2183	Mucor_circinelloides	24	Fungi
1173	Mucor_circinelloides_var._griseocyanus	24	Fungi
2184	Mucor_flavus	20	Fungi
2189	Mucor_fuscus	20	Fungi
63298	Mucor_hiemalis	24	Fungi
2655	Mucor_hiemalis	20	Fungi
2656	Mucor_hiemalis	20	Fungi
2187	Mucor_inaequisporus	20	Fungi
2185	Mucor_indicus	30	Fungi
809	Mucor_mucedo	20	Fungi
810	Mucor_mucedo	20	Fungi
62756	Mucor_mucedo	20	Fungi
2203	Mucor_piriformis	15	Fungi
2248	Mucor_plasmaticus	20	Fungi
16513	Mucor_plumbeus	20	Fungi
62759	Mucor_plumbeus	20	Fungi
63349	Mucor_plumbeus	20	Fungi
5266	Mucor_racemosus	20	Fungi
62760	Mucor_racemosus	20	Fungi
62761	Mucor_racemosus	20	Fungi
2227	Mucor_sinensis	20	Fungi
1222	Mucor_sp.	25	Fungi
2188	Mucor_tuberculisporus	24	Fungi
2186	Mucor_variisporus	30	Fungi
27763	Mumia_flava	28	Bacteria
23919	Murdochiella_asaccharolytica	37	Bacteria
26351	Muricauda_antarctica	28	Bacteria
13258	Muricauda_ruestringensis	30	Bacteria
25030	Muricauda_zhangzhouensis	28	Bacteria
21206	Muriicola_jejuensis	28	Bacteria
45312	Murinocardiopsis_flavida	28	Bacteria
2202	Musicillium_theobromae	24	Fungi
9222	Mutinus_caninus	20	Fungi
24286	Mutinus_elegans	23	Fungi
17134	Myceligenerans_crystallogenes	28	Bacteria
21949	Myceligenerans_halotolerans	30	Bacteria
15700	Myceligenerans_xiligouense	28	Bacteria
62114	Myceliophthora_lutea	30	Fungi
1799	Myceliophthora_thermophila	45	Fungi
1807	Myceliophthora_thermophila	45	Fungi
8294	Mycena_citrinomarginata	20	Fungi
5053	Mycena_crocata	25	Fungi
8733	Mycena_epipterygia	25	Fungi
8734	Mycena_polygramma	25	Fungi
5054	Mycena_tintinnabulum	22	Fungi
15177	Mycetocola_lacteus	28	Bacteria
18580	Mycetocola_reblochoni	28	Bacteria
15178	Mycetocola_saprophilus	28	Bacteria
15179	Mycetocola_tolaasinivorans	28	Bacteria
43493	Mycobacterium_abscessus_subsp._abscessus	37	Bacteria
43507	Mycobacterium_abscessus_subsp._abscessus	37	Bacteria
44567	Mycobacterium_abscessus_subsp._abscessus	37	Bacteria
44196	Mycobacterium_abscessus_subsp._abscessus	28	Bacteria
45103	Mycobacterium_abscessus_subsp._bolletii	37	Bacteria
45149	Mycobacterium_abscessus_subsp._bolletii	37	Bacteria
45058	Mycobacterium_aemonae	28	Bacteria
44515	Mycobacterium_agri	37	Bacteria
44147	Mycobacterium_aichiense	37	Bacteria
45454	Mycobacterium_algericum	37	Bacteria
45057	Mycobacterium_angelicum	28	Bacteria
45768	Mycobacterium_arabiense	28	Bacteria
45407	Mycobacterium_aromaticivorans	28	Bacteria
45069	Mycobacterium_arosiense	37	Bacteria
44942	Mycobacterium_arupense	37	Bacteria
44292	Mycobacterium_asiaticum	37	Bacteria
44297	Mycobacterium_asiaticum	37	Bacteria
45150	Mycobacterium_aubagnense	37	Bacteria
43536	Mycobacterium_aurum	37	Bacteria
43537	Mycobacterium_aurum	37	Bacteria
43538	Mycobacterium_aurum	37	Bacteria
43539	Mycobacterium_aurum	37	Bacteria
43999	Mycobacterium_aurum	37	Bacteria
6695	Mycobacterium_aurum	28	Bacteria
44238	Mycobacterium_aurum	28	Bacteria
44191	Mycobacterium_austroafricanum	37	Bacteria
44192	Mycobacterium_austroafricanum	37	Bacteria
43216	Mycobacterium_avium_subsp._avium	37	Bacteria
44156	Mycobacterium_avium_subsp._avium	37	Bacteria
44157	Mycobacterium_avium_subsp._avium	37	Bacteria
44158	Mycobacterium_avium_subsp._avium	37	Bacteria
44133	Mycobacterium_avium_subsp._paratuberculosis	37	Bacteria
44135	Mycobacterium_avium_subsp._paratuberculosis	37	Bacteria
44175	Mycobacterium_avium_subsp._silvaticum	37	Bacteria
45578	Mycobacterium_bacteremicum	37	Bacteria
44677	Mycobacterium_boenickei	37	Bacteria
44277	Mycobacterium_bohemicum	37	Bacteria
44408	Mycobacterium_bohemicum	37	Bacteria
44536	Mycobacterium_botniense	45	Bacteria
44537	Mycobacterium_botniense	45	Bacteria
45439	Mycobacterium_bouchedurhonense	28	Bacteria
45746	Mycobacterium_bourgelatii	37	Bacteria
43990	Mycobacterium_bovis	37	Bacteria
45071	Mycobacterium_bovis	37	Bacteria
44624	Mycobacterium_branderi	37	Bacteria
44680	Mycobacterium_brisbanense	37	Bacteria
44177	Mycobacterium_brumae	37	Bacteria
44828	Mycobacterium_canariasense	37	Bacteria
44243	Mycobacterium_celatum	37	Bacteria
43217	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43283	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43483	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43484	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43485	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43486	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43487	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43488	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43489	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43490	Mycobacterium_chelonae_subsp._chelonae	37	Bacteria
43804	Mycobacterium_chelonae_subsp._chelonae	28	Bacteria
46627	Mycobacterium_chelonae_subsp._chelonae	28	Bacteria
44159	Mycobacterium_chelonae_subsp._niacinogenes	37	Bacteria
44622	Mycobacterium_chimaera	37	Bacteria
44623	Mycobacterium_chimaera	37	Bacteria
43238	Mycobacterium_chitae	37	Bacteria
43534	Mycobacterium_chitae	37	Bacteria
43535	Mycobacterium_chitae	37	Bacteria
44633	Mycobacterium_chitae	37	Bacteria
43826	Mycobacterium_chlorophenolicum	28	Bacteria
44219	Mycobacterium_chubuense	37	Bacteria
45105	Mycobacterium_colombiense	37	Bacteria
45102	Mycobacterium_conceptionense	37	Bacteria
43231	Mycobacterium_conceptionense	28	Bacteria
44017	Mycobacterium_confluentis	37	Bacteria
44136	Mycobacterium_conspicuum	37	Bacteria
44146	Mycobacterium_conspicuum	37	Bacteria
43922	Mycobacterium_cookii	28	Bacteria
44829	Mycobacterium_cosmeticum	37	Bacteria
45433	Mycobacterium_crocinum	37	Bacteria
43218	Mycobacterium_diernhoferi	37	Bacteria
43492	Mycobacterium_diernhoferi	37	Bacteria
43520	Mycobacterium_diernhoferi	37	Bacteria
43521	Mycobacterium_diernhoferi	37	Bacteria
43522	Mycobacterium_diernhoferi	37	Bacteria
43523	Mycobacterium_diernhoferi	37	Bacteria
43524	Mycobacterium_diernhoferi	37	Bacteria
43525	Mycobacterium_diernhoferi	37	Bacteria
44339	Mycobacterium_doricum	37	Bacteria
43543	Mycobacterium_duvalii	37	Bacteria
43544	Mycobacterium_duvalii	37	Bacteria
43545	Mycobacterium_duvalii	37	Bacteria
44244	Mycobacterium_duvalii	37	Bacteria
44368	Mycobacterium_elephantis	37	Bacteria
45745	Mycobacterium_elephantis	37	Bacteria
45694	Mycobacterium_engbaekii	37	Bacteria
45397	Mycobacterium_europaeum	37	Bacteria
44179	Mycobacterium_fallax	37	Bacteria
43294	Mycobacterium_farcinogenes	37	Bacteria
43635	Mycobacterium_farcinogenes	37	Bacteria
43636	Mycobacterium_farcinogenes	37	Bacteria
43637	Mycobacterium_farcinogenes	37	Bacteria
43638	Mycobacterium_farcinogenes	37	Bacteria
43639	Mycobacterium_farcinogenes	37	Bacteria
43640	Mycobacterium_farcinogenes	37	Bacteria
43641	Mycobacterium_farcinogenes	37	Bacteria
43642	Mycobacterium_farcinogenes	37	Bacteria
43643	Mycobacterium_farcinogenes	37	Bacteria
43644	Mycobacterium_farcinogenes	37	Bacteria
43645	Mycobacterium_farcinogenes	37	Bacteria
43646	Mycobacterium_farcinogenes	37	Bacteria
43647	Mycobacterium_farcinogenes	37	Bacteria
43648	Mycobacterium_farcinogenes	37	Bacteria
43649	Mycobacterium_farcinogenes	37	Bacteria
43531	Mycobacterium_flavescens	37	Bacteria
43532	Mycobacterium_flavescens	37	Bacteria
43991	Mycobacterium_flavescens	37	Bacteria
44852	Mycobacterium_florentinum	37	Bacteria
44556	Mycobacterium_fluoranthenivorans	37	Bacteria
44220	Mycobacterium_fortuitum_subsp._acetamidolyticum	37	Bacteria
43075	Mycobacterium_fortuitum_subsp._fortuitum	38	Bacteria
43076	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
43077	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
43220	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
43475	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
43476	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
43477	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
43478	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
43479	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
43480	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
43482	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
46621	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
46622	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
46623	Mycobacterium_fortuitum_subsp._fortuitum	37	Bacteria
45731	Mycobacterium_fragae	37	Bacteria
44346	Mycobacterium_frederiksbergense	28	Bacteria
45275	Mycobacterium_frederiksbergense	28	Bacteria
45276	Mycobacterium_frederiksbergense	28	Bacteria
45364	Mycobacterium_frederiksbergense	28	Bacteria
44077	Mycobacterium_gadium	37	Bacteria
43505	Mycobacterium_gastri	37	Bacteria
43546	Mycobacterium_gilvum	37	Bacteria
43547	Mycobacterium_gilvum	37	Bacteria
43548	Mycobacterium_gilvum	37	Bacteria
44382	Mycobacterium_gilvum	37	Bacteria
44503	Mycobacterium_gilvum	37	Bacteria
45189	Mycobacterium_gilvum	37	Bacteria
45363	Mycobacterium_gilvum	37	Bacteria
9487	Mycobacterium_gilvum	30	Bacteria
11095	Mycobacterium_gilvum	28	Bacteria
11096	Mycobacterium_gilvum	28	Bacteria
43212	Mycobacterium_gordonae	37	Bacteria
43213	Mycobacterium_gordonae	37	Bacteria
43508	Mycobacterium_gordonae	37	Bacteria
43509	Mycobacterium_gordonae	37	Bacteria
43510	Mycobacterium_gordonae	37	Bacteria
43511	Mycobacterium_gordonae	37	Bacteria
44160	Mycobacterium_gordonae	37	Bacteria
44621	Mycobacterium_gordonae	37	Bacteria
44833	Mycobacterium_hackensackense	37	Bacteria
44634	Mycobacterium_haemophilum	30	Bacteria
44199	Mycobacterium_hassiacum	37	Bacteria
44482	Mycobacterium_heckeshornense	45	Bacteria
44483	Mycobacterium_heckeshornense	45	Bacteria
44428	Mycobacterium_heckeshornense	37	Bacteria
44471	Mycobacterium_heidelbergense	37	Bacteria
44554	Mycobacterium_heidelbergense	37	Bacteria
46753	Mycobacterium_heraklionense	37	Bacteria
44241	Mycobacterium_hiberniae	37	Bacteria
44183	Mycobacterium_hodleri	28	Bacteria
44478	Mycobacterium_holsaticum	37	Bacteria
44479	Mycobacterium_holsaticum	37	Bacteria
44676	Mycobacterium_houstonense	37	Bacteria
44764	Mycobacterium_immunogenum	37	Bacteria
45595	Mycobacterium_immunogenum	37	Bacteria
45130	Mycobacterium_insubricum	37	Bacteria
45131	Mycobacterium_insubricum	37	Bacteria
45132	Mycobacterium_insubricum	37	Bacteria
44064	Mycobacterium_interjectum	37	Bacteria
44049	Mycobacterium_intermedium	37	Bacteria
44161	Mycobacterium_intracellulare	37	Bacteria
44365	Mycobacterium_intracellulare	37	Bacteria
44655	Mycobacterium_intracellulare	37	Bacteria
43223	Mycobacterium_intracellulare	28	Bacteria
45541	Mycobacterium_iranicum	37	Bacteria
45851	Mycobacterium_iranicum	37	Bacteria
43221	Mycobacterium_kansasii	37	Bacteria
43494	Mycobacterium_kansasii	37	Bacteria
43495	Mycobacterium_kansasii	37	Bacteria
43496	Mycobacterium_kansasii	37	Bacteria
43497	Mycobacterium_kansasii	37	Bacteria
43498	Mycobacterium_kansasii	37	Bacteria
43499	Mycobacterium_kansasii	37	Bacteria
43501	Mycobacterium_kansasii	37	Bacteria
43502	Mycobacterium_kansasii	37	Bacteria
43503	Mycobacterium_kansasii	37	Bacteria
43504	Mycobacterium_kansasii	37	Bacteria
44162	Mycobacterium_kansasii	37	Bacteria
43224	Mycobacterium_kansasii	28	Bacteria
44078	Mycobacterium_komossense	37	Bacteria
45576	Mycobacterium_koreense	37	Bacteria
44627	Mycobacterium_kubicae	37	Bacteria
45093	Mycobacterium_kumamotonense	37	Bacteria
45166	Mycobacterium_kyorinense	37	Bacteria
44577	Mycobacterium_lacus	37	Bacteria
44419	Mycobacterium_lentiflavum	37	Bacteria
44420	Mycobacterium_lentiflavum	37	Bacteria
44421	Mycobacterium_lentiflavum	37	Bacteria
44422	Mycobacterium_lentiflavum	37	Bacteria
44423	Mycobacterium_lentiflavum	37	Bacteria
46733	Mycobacterium_lentiflavum	37	Bacteria
45785	Mycobacterium_litorale	37	Bacteria
45343	Mycobacterium_llatzerense	28	Bacteria
45394	Mycobacterium_longobardum	37	Bacteria
45167	Mycobacterium_madagascariense	37	Bacteria
44641	Mycobacterium_madagascariense	31	Bacteria
44476	Mycobacterium_mageritense	37	Bacteria
44477	Mycobacterium_mageritense	37	Bacteria
44053	Mycobacterium_malmoense	37	Bacteria
44163	Mycobacterium_malmoense	37	Bacteria
44615	Mycobacterium_manitobense	37	Bacteria
45255	Mycobacterium_mantenii	37	Bacteria
44750	Mycobacterium_marinum	37	Bacteria
43518	Mycobacterium_marinum	28	Bacteria
43519	Mycobacterium_marinum	28	Bacteria
43824	Mycobacterium_marinum	28	Bacteria
44344	Mycobacterium_marinum	28	Bacteria
44345	Mycobacterium_marinum	28	Bacteria
45437	Mycobacterium_marseillense	28	Bacteria
45633	Mycobacterium_minnesotense	28	Bacteria
44395	Mycobacterium_monacense	37	Bacteria
44602	Mycobacterium_montefiorense	25	Bacteria
44221	Mycobacterium_moriokaense	37	Bacteria
44124	Mycobacterium_mucogenicum	37	Bacteria
44340	Mycobacterium_murale	37	Bacteria
44803	Mycobacterium_nebraskense	37	Bacteria
1381	Mycobacterium_neoaurum	37	Bacteria
43993	Mycobacterium_neoaurum	37	Bacteria
44074	Mycobacterium_neoaurum	37	Bacteria
44679	Mycobacterium_neworleansense	37	Bacteria
44164	Mycobacterium_nonchromogenicum	37	Bacteria
45145	Mycobacterium_noviomagense	37	Bacteria
44203	Mycobacterium_novocastrense	37	Bacteria
44075	Mycobacterium_obuense	37	Bacteria
45404	Mycobacterium_pallens	28	Bacteria
44571	Mycobacterium_palustre	37	Bacteria
44572	Mycobacterium_palustre	37	Bacteria
44181	Mycobacterium_paraffinicum	37	Bacteria
43526	Mycobacterium_parafortuitum	37	Bacteria
43528	Mycobacterium_parafortuitum	37	Bacteria
45575	Mycobacterium_parakoreense	37	Bacteria
43222	Mycobacterium_parascrofulaceum	37	Bacteria
44648	Mycobacterium_parascrofulaceum	37	Bacteria
45000	Mycobacterium_paraseoulense	37	Bacteria
44553	Mycobacterium_parmense	37	Bacteria
43271	Mycobacterium_peregrinum	37	Bacteria
43533	Mycobacterium_peregrinum	37	Bacteria
46638	Mycobacterium_peregrinum	37	Bacteria
44182	Mycobacterium_petroleophilum	37	Bacteria
43070	Mycobacterium_phlei	37	Bacteria
43071	Mycobacterium_phlei	37	Bacteria
43072	Mycobacterium_phlei	37	Bacteria
43073	Mycobacterium_phlei	37	Bacteria
43214	Mycobacterium_phlei	37	Bacteria
43239	Mycobacterium_phlei	37	Bacteria
43470	Mycobacterium_phlei	37	Bacteria
43471	Mycobacterium_phlei	37	Bacteria
43473	Mycobacterium_phlei	37	Bacteria
43500	Mycobacterium_phlei	37	Bacteria
750	Mycobacterium_phlei	30	Bacteria
45104	Mycobacterium_phocaicum	37	Bacteria
44242	Mycobacterium_porcinum	37	Bacteria
44678	Mycobacterium_porcinum	37	Bacteria
44585	Mycobacterium_poriferae	37	Bacteria
45108	Mycobacterium_pseudoshottsii	25	Bacteria
44697	Mycobacterium_psychrotolerans	37	Bacteria
44222	Mycobacterium_pulveris	37	Bacteria
44605	Mycobacterium_pyrenivorans	28	Bacteria
44364	Mycobacterium_ratisbonense	37	Bacteria
44223	Mycobacterium_rhodesiae	37	Bacteria
45176	Mycobacterium_riyadhense	37	Bacteria
45406	Mycobacterium_rufum	28	Bacteria
45405	Mycobacterium_rutilum	28	Bacteria
43276	Mycobacterium_salmoniphilum	28	Bacteria
44616	Mycobacterium_saskatchewanense	37	Bacteria
43226	Mycobacterium_scrofulaceum	37	Bacteria
43512	Mycobacterium_scrofulaceum	37	Bacteria
43513	Mycobacterium_scrofulaceum	37	Bacteria
43992	Mycobacterium_scrofulaceum	37	Bacteria
45643	Mycobacterium_sediminis	28	Bacteria
43650	Mycobacterium_senegalense	37	Bacteria
43651	Mycobacterium_senegalense	37	Bacteria
43652	Mycobacterium_senegalense	37	Bacteria
43653	Mycobacterium_senegalense	37	Bacteria
43654	Mycobacterium_senegalense	37	Bacteria
